609892915,contre,Wed, 29 May 2013 17:04:00 +0000
281944554,pour,Wed, 29 May 2013 16:56:03 +0000
47938887,pour,Wed, 29 May 2013 15:39:51 +0000
264192701,pour,Wed, 29 May 2013 16:01:28 +0000
474325375,pour,Wed, 29 May 2013 16:30:06 +0000
216438578,pour,Wed, 29 May 2013 17:26:50 +0000
22308208,neutre,Wed, 29 May 2013 16:22:08 +0000
426876935,contre,Wed, 29 May 2013 17:44:44 +0000
843381517,pour,Wed, 29 May 2013 16:01:09 +0000
747597950,pour,Wed, 29 May 2013 16:26:09 +0000
405783775,neutre,Wed, 29 May 2013 14:30:33 +0000
51462169,pour,Wed, 29 May 2013 15:38:12 +0000
1226206608,neutre,Wed, 29 May 2013 17:42:18 +0000
543718389,pour,Wed, 29 May 2013 16:37:01 +0000
905549533,pour,Wed, 29 May 2013 14:35:19 +0000
159850614,neutre,Wed, 29 May 2013 16:40:26 +0000
443835867,pour,Wed, 29 May 2013 16:09:16 +0000
487808260,pour,Wed, 29 May 2013 15:15:04 +0000
78888028,pour,Wed, 29 May 2013 16:35:33 +0000
592929719,pour,Wed, 29 May 2013 16:42:21 +0000
356955288,pour,Wed, 29 May 2013 15:57:06 +0000
440669944,pour,Wed, 29 May 2013 17:33:35 +0000
361205527,neutre,Wed, 29 May 2013 16:23:01 +0000
118595135,pour,Wed, 29 May 2013 16:44:14 +0000
1451839244,pour,Wed, 29 May 2013 16:07:09 +0000
306900887,pour,Wed, 29 May 2013 16:10:50 +0000
49294931,pour,Wed, 29 May 2013 16:33:40 +0000
559436381,neutre,Wed, 29 May 2013 15:05:41 +0000
8809322,pour,Wed, 29 May 2013 16:44:08 +0000
351648840,pour,Wed, 29 May 2013 16:14:59 +0000
270979432,pour,Wed, 29 May 2013 17:41:13 +0000
344080348,pour,Wed, 29 May 2013 16:26:51 +0000
86319822,pour,Wed, 29 May 2013 16:35:30 +0000
561888028,pour,Wed, 29 May 2013 16:01:01 +0000
508816367,pour,Wed, 29 May 2013 15:37:58 +0000
759736032,pour,Wed, 29 May 2013 16:28:35 +0000
1457442336,pour,Wed, 29 May 2013 16:58:24 +0000
51191573,pour,Wed, 29 May 2013 15:37:56 +0000
120043650,pour,Wed, 29 May 2013 17:26:16 +0000
284131720,pour,Wed, 29 May 2013 16:12:34 +0000
385334228,pour,Wed, 29 May 2013 15:46:41 +0000
594610400,pour,Wed, 29 May 2013 15:16:43 +0000
292383808,pour,Wed, 29 May 2013 16:11:06 +0000
376729751,pour,Wed, 29 May 2013 16:16:38 +0000
516556288,pour,Wed, 29 May 2013 16:50:06 +0000
186027108,pour,Wed, 29 May 2013 16:16:53 +0000
40952017,pour,Wed, 29 May 2013 15:36:52 +0000
489261652,pour,Wed, 29 May 2013 15:40:02 +0000
397153108,pour,Wed, 29 May 2013 16:28:27 +0000
328960286,pour,Wed, 29 May 2013 16:56:04 +0000
469658161,pour,Wed, 29 May 2013 17:08:45 +0000
213031371,pour,Wed, 29 May 2013 17:02:38 +0000
598996285,pour,Wed, 29 May 2013 16:51:23 +0000
1262449176,contre,Wed, 29 May 2013 16:15:16 +0000
597460175,pour,Wed, 29 May 2013 16:32:04 +0000
831649844,pour,Wed, 29 May 2013 17:02:54 +0000
1244587843,neutre,Wed, 29 May 2013 15:53:07 +0000
1324282250,neutre,Wed, 29 May 2013 15:54:55 +0000
130180772,pour,Wed, 29 May 2013 16:43:58 +0000
1259751589,pour,Wed, 29 May 2013 15:53:15 +0000
774138282,pour,Wed, 29 May 2013 15:42:34 +0000
463089932,pour,Wed, 29 May 2013 16:08:51 +0000
78954042,pour,Wed, 29 May 2013 16:30:32 +0000
18970680,pour,Wed, 29 May 2013 16:09:05 +0000
177527609,pour,Wed, 29 May 2013 17:41:01 +0000
757962715,pour,Wed, 29 May 2013 16:16:38 +0000
246949504,pour,Wed, 29 May 2013 16:28:32 +0000
438288563,pour,Wed, 29 May 2013 17:08:19 +0000
268842072,pour,Wed, 29 May 2013 17:06:14 +0000
964381100,pour,Wed, 29 May 2013 16:54:15 +0000
58160778,pour,Wed, 29 May 2013 16:01:10 +0000
437893400,pour,Wed, 29 May 2013 15:57:16 +0000
88651577,neutre,Wed, 29 May 2013 16:55:00 +0000
116495843,pour,Wed, 29 May 2013 16:52:03 +0000
502094387,neutre,Wed, 29 May 2013 16:17:12 +0000
1466906346,contre,Wed, 29 May 2013 14:22:33 +0000
835986056,neutre,Wed, 29 May 2013 16:09:13 +0000
56656153,neutre,Wed, 29 May 2013 16:00:55 +0000
553609555,neutre,Wed, 29 May 2013 17:31:45 +0000
7172612,pour,Wed, 29 May 2013 15:56:57 +0000
784546040,pour,Wed, 29 May 2013 15:21:45 +0000
730876580,pour,Wed, 29 May 2013 16:11:04 +0000
355190122,contre,Wed, 29 May 2013 17:25:50 +0000
150976830,neutre,Wed, 29 May 2013 16:00:48 +0000
58963809,pour,Wed, 29 May 2013 15:59:10 +0000
389755243,neutre,Wed, 29 May 2013 15:40:42 +0000
817755950,contre,Wed, 29 May 2013 16:30:35 +0000
10724352,pour,Wed, 29 May 2013 17:29:58 +0000
1462733826,pour,Wed, 29 May 2013 17:28:06 +0000
104034000,pour,Wed, 29 May 2013 17:03:17 +0000
141926643,pour,Wed, 29 May 2013 15:31:36 +0000
172738274,pour,Wed, 29 May 2013 16:01:19 +0000
967610256,pour,Wed, 29 May 2013 16:25:16 +0000
1160825677,neutre,Wed, 29 May 2013 17:37:08 +0000
64460369,neutre,Wed, 29 May 2013 15:30:42 +0000
1378023380,pour,Wed, 29 May 2013 17:02:25 +0000
419231666,pour,Wed, 29 May 2013 17:39:40 +0000
500725023,neutre,Wed, 29 May 2013 15:55:30 +0000
610894648,pour,Wed, 29 May 2013 15:44:33 +0000
538842934,pour,Wed, 29 May 2013 15:55:24 +0000
1370227214,contre,Wed, 29 May 2013 15:19:11 +0000
244430149,neutre,Wed, 29 May 2013 14:24:51 +0000
574387669,pour,Wed, 29 May 2013 16:48:53 +0000
90415370,pour,Wed, 29 May 2013 15:32:07 +0000
775882886,pour,Wed, 29 May 2013 16:13:07 +0000
1408755018,contre,Wed, 29 May 2013 15:14:05 +0000
1223136847,pour,Wed, 29 May 2013 15:17:49 +0000
314451200,pour,Wed, 29 May 2013 16:44:14 +0000
334696744,pour,Wed, 29 May 2013 15:48:28 +0000
522361343,pour,Wed, 29 May 2013 16:24:24 +0000
212244536,pour,Wed, 29 May 2013 16:36:30 +0000
608082101,pour,Wed, 29 May 2013 16:26:17 +0000
263343860,neutre,Wed, 29 May 2013 16:59:44 +0000
201176932,pour,Wed, 29 May 2013 16:59:45 +0000
129544216,neutre,Wed, 29 May 2013 15:37:32 +0000
977995255,pour,Wed, 29 May 2013 16:53:10 +0000
400820736,pour,Wed, 29 May 2013 16:51:48 +0000
43520605,pour,Wed, 29 May 2013 14:55:05 +0000
1035050671,pour,Wed, 29 May 2013 17:38:06 +0000
870930072,pour,Wed, 29 May 2013 15:27:57 +0000
7223522,neutre,Wed, 29 May 2013 16:27:08 +0000
99371223,pour,Wed, 29 May 2013 16:24:09 +0000
72273119,neutre,Wed, 29 May 2013 16:25:16 +0000
1307005182,pour,Wed, 29 May 2013 16:40:29 +0000
1335153817,pour,Wed, 29 May 2013 16:43:21 +0000
257104716,pour,Wed, 29 May 2013 16:14:34 +0000
1021986458,pour,Wed, 29 May 2013 16:39:18 +0000
941191,contre,Wed, 29 May 2013 14:10:59 +0000
743659597,neutre,Wed, 29 May 2013 16:37:37 +0000
469386652,pour,Wed, 29 May 2013 17:39:46 +0000
1071686498,neutre,Wed, 29 May 2013 15:29:32 +0000
125941781,pour,Wed, 29 May 2013 16:41:02 +0000
1112220564,pour,Wed, 29 May 2013 16:47:37 +0000
259410874,pour,Wed, 29 May 2013 15:59:13 +0000
425757284,pour,Wed, 29 May 2013 15:30:41 +0000
1376984742,pour,Wed, 29 May 2013 17:00:37 +0000
557250989,neutre,Wed, 29 May 2013 16:13:10 +0000
286862133,pour,Wed, 29 May 2013 17:04:11 +0000
802020558,pour,Wed, 29 May 2013 15:16:51 +0000
585680374,pour,Wed, 29 May 2013 17:42:51 +0000
115971950,pour,Wed, 29 May 2013 16:25:19 +0000
1086743280,pour,Wed, 29 May 2013 16:39:15 +0000
1419999422,contre,Wed, 29 May 2013 16:58:58 +0000
206693093,pour,Wed, 29 May 2013 16:12:51 +0000
950554902,pour,Wed, 29 May 2013 17:01:49 +0000
242641332,pour,Wed, 29 May 2013 16:38:40 +0000
1200283423,contre,Wed, 29 May 2013 15:48:52 +0000
1289584531,pour,Wed, 29 May 2013 17:32:12 +0000
40722201,pour,Wed, 29 May 2013 16:36:58 +0000
303354456,pour,Wed, 29 May 2013 16:08:54 +0000
624564700,pour,Wed, 29 May 2013 16:23:04 +0000
1337290418,pour,Wed, 29 May 2013 15:44:09 +0000
444011494,pour,Wed, 29 May 2013 17:01:21 +0000
314793694,pour,Wed, 29 May 2013 17:26:03 +0000
6255592,pour,Wed, 29 May 2013 16:30:09 +0000
774413106,pour,Wed, 29 May 2013 16:25:08 +0000
882919862,pour,Wed, 29 May 2013 16:31:29 +0000
39561155,pour,Wed, 29 May 2013 16:32:24 +0000
